NAME,ZIP,LATITUDE,LONGITUDE
BERRY STREET,95678,38.74545927,-121.2678777
VIDEO PD,95762,38.64679453,-121.0705711
WHITE ROCK-SUNRISE,95670,38.58921479,-121.267884
PACIFIC BEACH,92109,32.79923788,-117.240246
CRESSEY,95388,37.42846223,-120.6385689
NORMAN AVENUE,95054,37.3851902,-121.9565701
ANAHEIM,92805,33.83104984,-117.9113948
CASSIDY,93636,36.92354787,-119.8126627
MUSSEL SLOUGH,93245,36.31945787,-119.9470723
DUARTE,91010,34.13864154,-117.9657399
ARLINGTON,94707,37.88892689,-122.2729384
BASALT,94558,38.26313227,-122.2692531
NORTH TOWER,94510,38.06622139,-122.1963842
UNKNOWN300535,94551,37.75213693,-121.8043571
UNKNOWN300536,94586,37.5747044,-121.8660045
UNKNOWN300537,91344,34.27161584,-118.4852023
TRASK,92844,33.76612974,-117.9795479
RADUM,94566,37.67249155,-121.8594463
SIPHON DROP,92283,32.77919198,-114.6344235
FOOTHILL,95842,38.69352443,-121.347306
MERCED,91791,34.04967048,-117.9072622
GRANITE VERNALLIS,95304,37.61315909,-121.3601295
GANESHA,91766,34.05749993,-117.775418
DOS PALOS,93620,36.97478061,-120.635222
BIG PINE,93526,37.14209119,-118.3241742
SCOTT,95054,37.37727472,-121.9543252
CARBONA,95377,37.69225949,-121.4166536
LAFAYETTE,95054,37.37571577,-121.9509695
UNKNOWN300573,93280,35.60166564,-119.614693
CARDIFF,92408,34.10215,-117.278
MOVIE,90230,33.99024694,-118.394045
FINNEY,95358,37.68260636,-121.0858435
OSO,93536,34.8084255,-118.7193365
PEARBLOSSOM,93553,34.50902096,-117.9196938
OROFINA,95954,39.87159926,-121.6108227
RECLAIM,90265,34.08270746,-118.7095396
STATION 54,90027,34.10137857,-118.287806
RISER300594,92806,33.85118011,-117.880653
BERRENDA C,93249,35.65848593,-120.0424679
SANITREAT,90710,33.807017,-118.2989839
LIVE OAK,93308,35.49590175,-119.0094802
VALLECITOS,94586,37.60927806,-121.8426162
ESQUON,95938,39.60774457,-121.7684317
PIXLEY,93256,35.96489151,-119.3034765
GISH,95110,37.35411742,-121.9126471
MERCED FALLS,95369,37.52316194,-120.3303979
UNKNOWN300621,93501,35.06320466,-118.2507302
UNKNOWN300624,92358,34.25749633,-117.5810566
MERCY SPRINGS,93635,36.93678111,-120.8194745
IMPERIAL TERMINAL TOWER,90047,33.92641684,-118.3096192
UNKNOWN300630,93514,37.34972332,-118.4653872
CAWELO C,93308,35.57079577,-119.1154351
CITRUS-COLOMA,95670,38.61783014,-121.2665324
PARADISE,92114,32.70439916,-117.049947
GROUSE CREEK,96046,40.71265427,-123.5302164
RISER300639,92543,33.772551,-116.980666
EDGEMONT,96114,40.31283716,-120.4921376
SHARON,93610,37.09785323,-120.1572333
UNKNOWN300643,93401,35.30011754,-120.6209426
GWF TRACY,95377,37.710493,-121.4899703
ROSEMEAD,91770,34.09212924,-118.0826409
PLEASANT GROVE,95765,38.82272822,-121.3082446
CASA DIABLO,93546,37.64907292,-118.9167466
ADIN,96054,41.20083114,-120.9421923
CAMDEN,93656,36.44591605,-119.7990997
HOOPA,95546,41.05647322,-123.6822009
IMPERIAL VALLEY,92274,32.71761928,-115.7155325
WESTERN DIGITAL,94539,37.51248748,-121.9444702
LERDO,93308,35.50035218,-119.1519621
ERTA,95076,36.9303797,-121.7642993
BARRETT LAKE,91935,32.65343716,-116.6798176
IRVINE,92618,33.68308029,-117.7423576
PLASTER CITY,92274,32.79050333,-115.8538196
VILLAGE,92315,34.24017298,-116.9104246
LONE PINE JACKSON,95683,38.49474658,-121.1019851
BOLSA,92649,33.73060385,-118.0334307
VERNON STREET,95678,38.73945707,-121.2961452
UNKNOWN300704,90710,33.78778868,-118.3002226
CONTRA COSTA 4,94531,37.98255541,-121.7494228
PARSONS,94546,37.7018788,-122.0827972
EASTGATE,92121,32.88481809,-117.2008348
BURNT MILL,92407,34.23438741,-117.2014241
STILLWATER,96019,40.67773385,-122.3498201
UNKNOWN300715,93308,35.46956585,-119.037073
BURNS,95060,37.09531078,-122.1442267
RISER300718,92647,33.72998,-118.000593
RIVERVIEW,94509,38.01448505,-121.7908796
SURF,93437,34.68475907,-120.6038576
UNKNOWN300722,95356,37.71058419,-121.0138203
RISER300724,92802,33.82741757,-117.9287582
UNKNOWN300725,95370,37.97440597,-120.3157177
HIGHLINE,92250,32.77021533,-115.2737294
MANTECA,95336,37.80126059,-121.2239269
KENT,93245,36.22180017,-119.9059875
AIR PRODUCTS 1,95632,38.27144263,-121.3127378
DEADEND300734,90660,33.976901,-118.101944
LIVE OAK,95953,39.27639,-121.6603723
CIMGEN,91710,33.98972758,-117.6886713
CAPWIND,92241,33.87760685,-116.4643466
REPRO,90245,33.90337907,-118.3794831
MANLOVE-FOLSOM,95826,38.55433776,-121.3738349
VERDANT,92283,33.41858255,-114.7251717
SUPERSTITION,92251,32.88060316,-115.7434437
SANTA CRUZ,95354,37.62758655,-120.9751467
DOLAN RD,95039,36.80024039,-121.7690626
TRINIDAD,95570,41.06473422,-124.1283963
UNKNOWN300780,92823,33.93229657,-117.8409876
UNKNOWN300784,93307,35.3581248,-118.9249423
WRIGHT,93635,37.01354025,-120.9450361
BASSETT,91744,34.04748015,-117.9557071
UNKNOWN300795,92239,33.80959635,-115.4509678
HAT CREEK 2,96028,40.96124369,-121.5486415
EAST MESA 2,92283,32.7865727,-115.2487558
UNION VALLEY,95709,38.86349249,-120.4428253
COLEMAN,96088,40.40499359,-122.1217203
UNKNOWN300806,93249,35.486609,-119.7434051
UNKNOWN300808,93308,35.42795165,-118.9764011
HIGGINS,95949,39.04389408,-121.0907025
PAPERMATE,90404,34.0297238,-118.4659935
UNKNOWN300813,92549,33.74639434,-116.7154985
SAN LORENZO,94580,37.68020826,-122.1262304
MASCOT,93230,36.34191705,-119.5928764
BAY MEADOWS,94403,37.55170346,-122.2926347
SYLVAN-ANTELOPE,95621,38.69270194,-121.2908282
LOCKEFORD,95240,38.11782092,-121.1603301
RISER300825,92804,33.81780686,-117.9444128
SAN MATEO,94401,37.58300806,-122.3180309
GOULD,91011,34.22158736,-118.1870653
NCPA 3&4,95448,38.74882731,-122.7116897
MADELINE,96132,40.96087725,-120.5034889
BRYMAN,92368,34.68208542,-117.3389125
PLEASANT HILL,94523,37.93881909,-122.0820937
UNKNOWN300842,93313,35.22141047,-119.0876755
YORBA LINDA,92886,33.88885359,-117.7881286
BLUE RAVINE,95630,38.65313679,-121.1807579
CARGO-NORTHGATE,95834,38.64188055,-121.4758796
PLASTER CITY,92259,32.79179075,-115.8577855
TIEFORT,92310,35.22289432,-116.7332595
GOLFLINKS,95630,38.65930586,-121.1071981
WALNUT-ENGLE,95608,38.63088574,-121.3453425
ELK GROVE,95624,38.37298634,-121.3532902
SEGS 3,93555,35.02030489,-117.5662849
LAKEVIEW,92567,33.8257399,-117.1340035
ORO GRANDE,92368,34.60142756,-117.3350514
MT GATE JUNCTION,96003,40.74436804,-122.3083176
SISK,95356,37.68480468,-121.0519716
MENDOCINO,95470,39.25055841,-123.1964376
IVYGLEN METER,92883,33.76022216,-117.4813579
RAWSON PACKAGING,96080,40.14998747,-122.2129985
CHANNEL,95203,37.95527868,-121.3326489
GLENSHIRE,96161,39.35226542,-120.0862646
VICTORVILLE,92394,34.56351105,-117.3221609
MIDWAY,93206,35.40387474,-119.4521684
CAROLANDS,94010,37.55286534,-122.3763331
SUMIDEN WIRE,95205,37.97853718,-121.2778204
LAMBERT,95757,38.32371677,-121.4453155
MT. HOUSE,95391,37.79416664,-121.5596314
SPRINGS GENERATION,92507,33.93069039,-117.2935272
LAKE CITY,96115,41.6135374,-120.1819598
GALT,95632,38.25458045,-121.3017384
UNIVERSAL STUDIOS (STUDIO MASTER),91608,34.14296028,-118.3574038
PAPER,92831,33.86090034,-117.8928422
STANDISH,96130,40.36549403,-120.4226352
VERDE,92250,32.7229446,-115.3374986
UNKNOWN300923,95240,38.148261,-121.260892
TRANSWIND,92282,33.91372161,-116.7196988
UNKNOWN300929,95348,37.318266,-120.51583
LOCKHEED 1,94089,37.40957636,-122.0318606
UNKNOWN300935,95060,36.974659,-122.0569652
NORTHROP,95825,38.58119842,-121.4022338
OAKHURST,93644,37.32189675,-119.6343473
EDGEMONT,92553,33.92347745,-117.284684
SHELLWATT,90745,33.80748694,-118.2440397
BALCH,93664,36.9087766,-119.0882241
TWIN CITIES,95632,38.29122492,-121.3145875
UNKNOWN300957,93725,36.69048932,-119.7403555
INYOKERN,93555,35.65256911,-117.7958411
FLOWIND CORP,94514,37.76433189,-121.6144835
TELEGRAPH,90604,33.93219978,-117.9921147
ARROWHEAD,92230,33.91206898,-116.7522135
OAKLAND I,94607,37.7975518,-122.280834
SAN JOAQUIN 2,93643,37.20358125,-119.4968449
LOS CERRITOS,90806,33.81119278,-118.1905459
STOCKTON WYNDHAM,95823,38.47019415,-121.4196863
POPLAR,93257,35.99387122,-119.1440283
APOLLO,92647,33.7525187,-118.037239
CERTIFIED,90807,33.8166066,-118.1717296
AVE 58,92253,33.63048379,-116.2398269
CATLETT,95668,38.80880612,-121.5165058
MAMMOTH PACIFIC 2,93546,37.64644333,-118.9100632
JAMESON,94534,38.20544653,-122.1479204
S.L.A.C.,94025,37.41574234,-122.2056669
UNKNOWN301005,92648,33.686719,-118.0066425
IMPERIAL DAM,92283,32.88086259,-114.4736662
S. LEXINGTON-DUXBAR,95630,38.66582613,-121.1321157
ORCASAN,92708,33.68721137,-117.9426515
SOUTHEAST,95661,38.73817591,-121.2347941
WIND DRIVER,94514,37.82121585,-121.6609621
OLEUM,94572,38.04465897,-122.2575936
PLASTIC,91710,33.99375959,-117.7086963
RISER301018,90703,33.880465,-118.047933
NORTHVIEW,92241,33.7976818,-116.2870543
CAMBRIA,93428,35.60041239,-121.1154387
PROCTOR & GAMBLE,95826,38.52912327,-121.4014582
KNOX-FLORIN,95829,38.50097064,-121.3156907
BORDER,92231,32.66997994,-115.4363441
TEICHERT,95304,37.61727735,-121.3561876
CAL CEMENT,93501,35.03013826,-118.3108401
COLUMBIA HILLS,95959,39.33183492,-121.1013902
E. NATOMA-BLUE RAVINE,95630,38.6898179,-121.1257849
UNKNOWN301056,95815,38.61934542,-121.4395829
YERMO,92398,34.90303739,-116.8293777
SOUTHWIND,93501,35.03159938,-118.3515109
VICTORVILLE,92395,34.53534367,-117.2951857
PATTON,96113,40.14449714,-120.1703101
RUBIDOUX,92509,33.99924736,-117.4155784
BIG GEYSERS,95461,38.77331683,-122.7292303
UNKNOWN301076,93523,34.96142651,-117.8959143
WPCP,95134,37.43269341,-121.9419616
BLUE RAVINE-SCHOOL,95630,38.67236631,-121.1501369
SHELLINE,91302,34.14930309,-118.6644721
OUTFALL,90745,33.80374359,-118.2819736
UNKNOWN301100,90045,33.93161755,-118.4260013
SJVE MADERA,93622,36.8607607,-120.3386983
STATION K (OLYMPIC),90025,34.03314426,-118.4600055
UNKNOWN301106,93035,34.20778807,-119.246791
CHEVMAIN,90245,33.90269952,-118.4019889
PEACHTON,95948,39.37827196,-121.6849759
RCLM. DIST. 2047,95645,38.85651223,-121.7859467
YANKE,93643,37.25390144,-119.5193502
CAL WATER,93306,35.42195554,-118.9008514
RISER301124,91766,34.026197,-117.746894
DESCANSO,91916,32.86518823,-116.6337612
RISER301130,92408,34.10097567,-117.2793168
PROCTOR,91745,34.02181535,-117.9690777
PALMDALE,93550,34.5660261,-118.0589591
JR WOOD,95388,37.36348409,-120.6317794
TRONA,93562,35.77358434,-117.3704268
UNKNOWN301138,93631,36.53944857,-119.5806926
TUOLUMNE,95326,37.6097439,-120.8467555
HARVEY LYNN,92505,33.91467655,-117.4866615
FRENCH CAMP,95231,37.88211791,-121.2904042
CLAIR,92804,33.8169368,-117.9765166
PROGEN,93030,34.21132131,-119.1401179
TOCALOMA JUNCTION,94946,38.048328,-122.743106
BEVERLY,90210,34.0731564,-118.397476
FRAZIER PARK,93225,34.8150594,-119.0099026
HOWARD,91206,34.14778811,-118.2474037
MARTIN,94014,37.70370627,-122.4094698
CREEL ENERGY,94585,38.24119054,-121.8557132
PARKOAKS-HILLTOP,95608,38.67089454,-121.3155594
UNKNOWN301182,95670,38.59117222,-121.2722876
CHICARITA,92129,32.958287,-117.108885
ARROWHEAD,92352,34.2833997,-117.2162709
STATION G (ATWATER),90039,34.10934008,-118.2544222
VISALIA,93292,36.32974641,-119.2789279
TRACY DEFENSE DEPOT,95304,37.72173651,-121.391998
COLLEGE,95382,37.51657166,-120.8675509
MADISON-KENNETH,95628,38.66396816,-121.2416298
BOULEVARD,91905,32.66170965,-116.2732787
GARNET,92240,33.90139071,-116.5436527
OLIVE,91342,34.31272248,-118.4799659
PALOGEN,90274,33.79330136,-118.3492268
LEAVITT,96130,40.39778282,-120.5265233
MARTINEZ,94553,38.01494692,-122.116201
FIVE MILE,96130,40.41450996,-120.7382857
OCEANVIEW,92647,33.71636784,-117.9875619
ARCADIA,91006,34.14399272,-118.0258046
HOBART,96161,39.40006098,-120.1499375
UNKNOWN301232,95376,37.74077776,-121.4123117
CIMA,92364,35.25225915,-115.5155807
SANTA ROSA,95401,38.43676867,-122.7134673
GATES WELLHEAD,93234,36.1525487,-120.1478933
PIONEER,90650,33.91554615,-118.0811981
EL CAMINO,95821,38.6108422,-121.4038938
JACINTO,95943,39.58279623,-122.0104533
RAINBOW,93657,36.71000511,-119.538359
RISER301253,93210,36.42857084,-120.3395212
COLEGIO,93106,34.41945177,-119.8513739
CARMENITA,90670,33.90313029,-118.0469743
COLONIA,93033,34.20455368,-119.0964144
PARLIER,93648,36.60753075,-119.5213543
BENTON,96001,40.56238042,-122.3953462
SKAGGS ISLAND JUNCTION 1,94592,38.152621,-122.381149
VALLEJO B,94590,38.10647095,-122.2412623
IGNACIO,94945,38.07742858,-122.5409276
CANYON,92806,33.85839882,-117.8622674
IVYGLEN,92883,33.76013203,-117.477254
KERCHOFF 2,93602,37.07184779,-119.5580271
VACAVILLE,95688,38.35644271,-121.9805718
LOS COCHES,92040,32.85974208,-116.8992802
RISER301289,90280,33.94463982,-118.1885086
AZUSA,91702,34.13601908,-117.910975
UNKNOWN301301,92258,33.93289149,-116.5809461
HAWKINS,95316,37.57989774,-120.6453549
DITMAR,90278,33.87229751,-118.3779383
FOOTHILL,91384,34.51457395,-118.6083615
UNKNOWN301306,92243,32.7148008,-115.5346133
PALM-HACKBERRY,95841,38.66826792,-121.3324349
MISSION,92108,32.78390712,-117.1371831
CASTELLA,96051,41.1461276,-122.3196598
DROP 3,92283,32.70604656,-115.1263145
HILGEN,91745,34.02405503,-118.0242026
LODI,95240,38.13721227,-121.2613658
HELIJET,93550,34.61200362,-118.11376
UNKNOWN301325,93224,35.20994897,-119.5812739
NIETOS,90670,33.93902574,-118.0609788
LIQUID,91706,34.11185486,-117.9319014
SS3143,90027,34.11306872,-118.2677456
TWIN CITIES-SNODGRASS,95615,38.27722597,-121.5159127
DEADEND301337,93314,35.441418,-119.134084
BEEJAY,90058,34.0081644,-118.2274931
GILSTRAP,95307,37.58001206,-120.9756708
SHARP,92805,33.84838562,-117.9107341
MONSERATE,92028,33.32909238,-117.2354456
BUELLTON,93427,34.62476751,-120.186116
DOWLING,92806,33.85340924,-117.8570655
8TH ST,95354,37.64197727,-121.0060956
CAPSULE,92408,34.09141428,-117.2612213
UNKNOWN301358,95426,38.8350046,-122.768914
RUNNING SPRINGS,92382,34.20804986,-117.1039999
VAN BUREN,92201,33.71881022,-116.1986519
CRESTA,95965,39.82645951,-121.4095737
BIG VALLEY LUMBER CO,96056,41.13281109,-121.1376004
BAKER,92309,35.27890953,-116.0744597
MONTICELLO,94558,38.50863224,-122.2144247
STATION F,92104,32.75492071,-117.125958
COTTONWOOD,92356,34.37250281,-116.8612495
THUNDERBIRD,92270,33.75025882,-116.4273751
LLAGAS,95020,37.00726767,-121.5573085
WACHTEL-OAK,95662,38.70830746,-121.2441997
EASTSHORE,94545,37.62511419,-122.1165693
GETTY OIL,93251,35.29608183,-119.5924224
QUEBEC CORCORAN,93212,36.05651651,-119.5499879
COSUMNES,95638,38.33863322,-121.124908
BREEZE,93561,35.12389549,-118.3741498
NORCO,92860,33.93265131,-117.554668
PRUNEDALE,93907,36.7853809,-121.6710969
SAN GABRIEL,91776,34.0986803,-118.1001425
UNKNOWN301417,93249,35.70755111,-120.0842591
EDWARD PIKE,93908,36.62622693,-121.5876386
DIST 1000,95833,38.60717638,-121.5241617
UNKNOWN301425,95608,38.6492409,-121.3278581
UNKNOWN301429,95977,39.20857195,-121.3027271
CLAREMONT,91711,34.0992763,-117.7074214
PETRO LEWIS,93249,35.5176638,-119.7595585
SALINAS,93901,36.68198064,-121.6514188
HOOD,95757,38.36792164,-121.5103353
UNKNOWN301440,93063,34.23181145,-118.7103792
WILLIAMS,95987,39.15749597,-122.1477853
UNKNOWN301446,93501,35.05370771,-118.2704328
GOLDHILL,92314,34.3037653,-116.820201
UNKNOWN301449,93960,36.41705017,-121.3166954
GARFIELD,92020,32.79526825,-116.9967994
SOPORT,92394,34.56596215,-117.3125178
UNKNOWN301458,92201,33.69959052,-116.2429008
NCPA ALAMEDA,94501,37.78870572,-122.2898597
KNUAF,96019,40.65482494,-122.3894822
ARBWIND,93561,35.10819684,-118.3137967
CORCORAN,93212,36.10943983,-119.5571964
EASTWOOD,93664,37.14795265,-119.2566412
HUB,92324,34.06355627,-117.3222418
RENO,90601,34.03444595,-118.0241965
SAN JUSTO,95045,36.85685482,-121.5119859
BERESFORD,94402,37.56490038,-122.3193347
BULLIS,90221,33.90010288,-118.2061554
LOCKHEED,91355,34.45777617,-118.580404
CANYONLANDS,95742,38.55315651,-121.2079491
MAYHEW-JACKSON,95827,38.53504467,-121.3446275
WELDON,93283,35.66678087,-118.2630458
GWF 2,94565,38.01604449,-121.8607166
RENWIND,92282,33.91772921,-116.6428551
FILTRATION PLANT,95826,38.55524334,-121.4171541
UNKNOWN301499,95386,37.64504367,-120.6068293
UNKNOWN301500,93308,35.54424508,-119.1148706
BELL-WINTERS,95838,38.64694252,-121.4110057
SLY CREEK,95941,39.58043543,-121.1196359
BOGUE,95991,39.09590648,-121.6239738
HENNING,95242,38.11597282,-121.2903926
BEALE AFB 1,95903,39.09779611,-121.3373313
AMERICAN RIVER PARKWAY,95825,38.58461598,-121.4202042
UNKNOWN301516,95206,37.93765011,-121.3283718
NOGALES,91789,34.00674839,-117.8553004
CRYSTAL CREAMERY,95826,38.53501318,-121.3990461
MIRA LOMA,91761,34.00833767,-117.5642853
PARK,95678,38.779505,-121.2827808
GREENBACK-FAIROAKS,95610,38.67904651,-121.2633138
VIRGINIA,94804,37.92471857,-122.359415
SAVAGE,92395,34.47403912,-117.294098
RISER301535,91744,34.031756,-117.9692
LOS VAQUEROS,94505,37.88699353,-121.5769459
MESA,91755,34.03704643,-118.1103667
SEPLUVEDA,90245,33.91902035,-118.3967065
UNKNOWN301546,93245,36.2257331,-119.8331934
UNKNOWN301547,91786,34.088929,-117.6497924
UNKNOWN301548,92625,33.6077144,-117.8848513
UPPER LAKE,95485,39.14572401,-122.9167092
SANTA RITA,93620,37.05468403,-120.6341125
RISER301552,90034,34.01892551,-118.407281
HARBOR,90744,33.77296421,-118.2400605
EAGLE ROCK,91206,34.15084663,-118.1842557
UNKNOWN301560,93252,35.0932669,-119.4438506
ROB ROY,95003,36.97920148,-121.8672219
MT POSO,93308,35.54480664,-119.0812812
UNKNOWN301569,93268,35.11364036,-119.4703765
METCALF 1,95013,37.22476767,-121.7418782
PARKWAY,94591,38.13812686,-122.2091453
TESORO,94553,38.01820656,-122.0614434
VALLEY VIEW,94803,37.9660821,-122.2785688
DOUBLE C,93308,35.50103148,-119.0460327
PHELAN,92371,34.42412541,-117.555775
DEADEND301588,91766,34.033601,-117.728806
UNKNOWN301591,93313,35.06297568,-119.0658988
CLARK,90815,33.79570925,-118.1071237
RIPLEY,92225,33.5248485,-114.6559877
FEATHER RIVER,95961,39.05918316,-121.5450583
HEBER,92243,32.71341131,-115.5345837
UNKNOWN301604,93030,34.20581633,-119.1243868
SALMON CREEK,94923,38.34344425,-123.0447634
EL CENTRO,92243,32.80167017,-115.5374965
PULPGEN,90058,33.99796189,-118.2060738
KINGSBURG,93631,36.48846309,-119.5824333
FIREHOUSE,91761,34.04182631,-117.6234273
CRATER,91301,34.10691613,-118.7148903
GAYLORD,94509,38.01417256,-121.7754257
CARPINTERIA,93013,34.40931939,-119.5151237
SJVE EL NIDO,95341,37.18630354,-120.4901822
SAN FERNANDO,91345,34.27356328,-118.458755
STATION N (AIRPORT),90045,33.962,-118.376219
UNKNOWN301638,90501,33.84709241,-118.3018193
SHELL OIL,94553,38.01609409,-122.1162951
SONOMA,95476,38.2764633,-122.4621225
MORGAN HILLS-SONOMA HILLS,95828,38.46040063,-121.3839766
JANESVILLE,96114,40.31498595,-120.5403457
GREENSPOT,92346,34.09851124,-117.1057233
SOUTHBASE,93524,34.87933619,-117.8963799
MICHILLINDA,91007,34.12854068,-118.0674994
WOODSIDE,94062,37.43704214,-122.2422911
CAMPUS COMMONS,95819,38.55415229,-121.4237798
SERRANO,92867,33.82926372,-117.7893716
NILAND,92233,33.24224771,-115.5011277
MACK-TANGERINE,95823,38.47543606,-121.4427133
CONTRA COSTA 3,94561,37.98336621,-121.727941
RISER301681,95666,38.53597916,-120.241449
MT. VIEW,94041,37.38267458,-122.069751
MIDDLE RIVER,95219,37.93696673,-121.52918
GRANITE HILLS,92019,32.804358,-116.920933
OXNARD,93030,34.19715928,-119.1743113
AMERON,91739,34.09298189,-117.5333976
FAIRVIEW,92707,33.69359179,-117.8676144
MONTEREY NAVAL LAB,93940,36.58955814,-121.8638777
UNKNOWN301697,93308,35.5562484,-119.1233902
WEST FORD FLAT,95461,38.78780703,-122.7223525
WINTERS,95694,38.51765582,-121.9511423
UNKNOWN301702,93063,34.22836231,-118.7043865
J J ELMORE,92233,33.17805329,-115.6042723
CORDELIA,94534,38.21593466,-122.1123737
FOREST HILL,95631,39.01932498,-120.8302712
GENESEE,92121,32.87966248,-117.2135912
MANNUM,92801,33.83749246,-117.9683891
GILROY FOOD,95020,36.99832993,-121.5395961
KERN RIVER 1,93285,35.46019527,-118.779702
MARYSVILLE,95901,39.14011237,-121.5834741
OAK,94707,37.90182923,-122.286281
UNKNOWN301727,95361,37.85655205,-120.9122538
GARBERVILLE,95542,40.10300786,-123.7928774
UNKNOWN301730,93308,35.45225725,-118.9904167
LAGUNA POINTE-FRANKLIN,95758,38.42172475,-121.4487794
LAS GALLINAS,94903,38.02236747,-122.5380751
COLUMBIA STEEL,94565,38.02591249,-121.8670446
WINDSOR HILLS,90056,33.99598097,-118.3592585
UNKNOWN301746,93560,34.94065662,-118.3393758
WINDHUB,93501,35.03503854,-118.2807321
TEXACO TRADING,95363,37.53242512,-121.2595438
MOSS LANDING,95039,36.80736089,-121.7796791
RISER301761,91763,34.061869,-117.689517
UNKNOWN301768,93560,34.83763058,-118.4763555
UNKNOWN301770,92806,33.81293845,-117.8739244
UNKNOWN301774,95366,37.73155141,-121.1154004
LONE STAR,95017,37.01726451,-122.1997624
HORSESHOE,95746,38.74435744,-121.1616422
VICTOR,92392,34.50431868,-117.3886273
HOLTVILLE,92250,32.81235655,-115.3880332
CAMPHORA,93960,36.46817944,-121.3902889
UNKNOWN301787,94513,37.91760871,-121.6249135
MESA RIM,92121,32.90491885,-117.1731148
BROOKHURST,92683,33.73719076,-117.9572382
DATABANK,92881,33.85540692,-117.5393429
LOST HILLS,93249,35.78578789,-119.8663587
MARINE,90405,34.00693979,-118.465697
UNKNOWN301797,92027,33.13893376,-117.0726107
EAST DUBLIN,94568,37.70408693,-121.9007502
UNKNOWN301802,96001,40.57483825,-122.3895304
UNKNOWN301803,91789,34.02219913,-117.8352994
DILLARD-ORANGE,95693,38.4427823,-121.1884232
VALLEY CHILDREN'S HOSPITAL,93636,36.87955944,-119.8246724
UNKNOWN301814,93518,35.483585,-118.5258485
UNKNOWN301816,93725,36.68886414,-119.7237259
GIRVAN,96001,40.51328446,-122.3787843
ARENA,95834,38.64260583,-121.5392011
CALIFORNIA STATE DEPARTMENT OF CORRECTIONS,93210,36.13695479,-120.2538709
UNKNOWN301827,93706,36.70563285,-119.8829198
WOODCHUCK,93664,37.00858155,-118.9816529
GRIDLEY,95948,39.36460917,-121.6856808
UNKNOWN301841,95969,39.69859895,-121.5714088
SANTA MONICA,90401,34.01723948,-118.4881622
WHEATLAND,93219,35.91094295,-119.1442902
LAS POSITAS,94551,37.70076474,-121.7333187
THORNHILL,92264,33.81365825,-116.5321082
BRIGATANO,95004,36.88172118,-121.6032625
STATION A,95814,38.58409544,-121.4972182
UNKNOWN301854,90723,33.903599,-118.1515592
TRABUCO,92677,33.56290743,-117.6735588
RAMON,92276,33.81793111,-116.3673609
EEL RIVER,95536,40.60266209,-124.2101855
MORAGA,94563,37.84789177,-122.1606837
DALY CITY,94014,37.69175457,-122.4559335
NOVATO,94945,38.10858453,-122.5682957
SULLIVAN,92704,33.74471321,-117.9019999
UNKNOWN301886,92259,32.74427821,-116.0419551
ZACK,93514,37.61528315,-118.3971407
WALTERIA,90717,33.79187018,-118.3234492
WILLIAMETTE & SHELLSOM,93033,34.14113687,-119.1844962
COTTLE,95361,37.77265525,-120.8263678
BANTA,95304,37.752911,-121.350566
UNKNOWN301899,91759,34.23615257,-117.5220588
PURISIMA,93436,34.70083104,-120.4355459
